season,workingday,temp,humidity,windspeed,count
fall,1,28.513753534561918,23.00568723191259,42.233295454511214,243
spring,1,21.6267954239605,30.229344097793405,21.56508531705073,207
winter,0,5.156888406287382,81.24374004126886,18.952024269151753,0
summer,0,27.829722800842816,20.000930780429293,45.75303662586112,228
fall,0,6.059340648207172,53.32526627858337,12.558463377420065,0
fall,0,27.372013481936964,61.800814486847074,42.210616264307156,31
summer,1,11.074416804957123,24.370753600077784,24.201028625470205,119
summer,0,33.74220440358141,97.84625303778662,25.704772127562986,40
fall,0,16.038222539062534,38.09002649997375,15.4234140744742,37
fall,1,14.807948490142373,44.33589757090247,28.652110030950784,56
summer,0,9.46664150997334,44.31540098040219,16.260559813810566,4
fall,1,14.168126464706447,38.43333296938799,1.9634707120826156,73
spring,1,31.299522854846018,20.11790576690491,13.599930267217802,348
spring,1,34.890030128817415,78.34758352703972,0.31895217032953393,217
summer,1,16.049285915205452,97.34763998394283,48.91773935284283,0
winter,1,18.458318928636277,37.94347866280361,48.287360490987375,19
summer,1,26.66212814608211,73.0437753442738,19.75776487361525,124
summer,1,31.585873413952235,79.3517061566972,36.4185427169823,122
winter,1,22.791330025603525,87.87403032724198,17.290304920521248,1
winter,0,16.745770945334883,53.81033576108873,33.5546578542988,0
winter,0,17.37865522545871,44.23447245123434,40.27150215229896,0
spring,0,25.868544394904205,46.02361072184249,47.33781223461204,79
fall,0,5.09654790812836,77.00970664788102,20.0106137924836,0
spring,1,23.58768012379522,85.34235732045089,39.16489914780239,26
fall,0,15.664790313240722,34.52911742052821,13.29642253160594,45
spring,1,28.825919938312527,49.67528065262122,49.51661518968242,196
fall,0,7.789719194693965,92.155215739932,1.2884799382175571,0
spring,0,22.646068008451714,84.53548157557914,30.17644032505605,0
winter,0,19.429186696583713,98.78867222099807,32.97529908256636,0
summer,1,24.26976577715682,80.33986077456646,34.402277853706444,81
spring,0,6.94560783448905,51.45561608223378,6.019378939454451,0
fall,1,22.399513622843937,67.25102671957103,46.92648917365652,60
winter,1,21.844537638785713,72.88114033978562,9.05916395250414,36
spring,0,21.819802832485127,26.276465305369918,31.137670161992055,105
spring,0,23.104629997893646,63.55975672830921,11.133803956154248,99
winter,0,25.294038116790865,76.74566627780877,15.360820851063545,6
spring,1,29.149669990423092,33.38570432008483,27.322927086406217,245
summer,0,13.09462160384643,82.45053739404457,20.859670928228823,0
spring,1,29.75148230540186,66.70182244112894,8.011280048825315,149
summer,1,19.94767046790361,96.17774285580757,8.546820121042414,23
summer,0,7.311748374029935,23.393783856551337,20.907239408139983,16
winter,0,6.756527877319376,41.22609100443736,37.86414891377504,0
spring,1,15.027149560881824,68.12431034398593,44.89823234238943,0
winter,1,28.546909313344027,43.724792976474454,4.206383112969142,170
spring,1,26.230428042227473,77.15393312569938,19.655195377970053,71
spring,0,28.658448940172192,80.72042260175448,5.012278186143831,110
fall,1,20.51807169324828,28.201277125317958,0.8296240316298942,221
spring,0,18.205969938664715,61.108357136541414,33.08593413219783,0
winter,1,9.42357580118852,60.71124444728447,30.12247209832939,0
summer,1,14.845782608279347,49.54246161724328,8.150955690744311,90
spring,0,18.020580985216256,94.63398900557377,11.690641654653206,0
fall,1,7.658012890388517,86.2005055898577,1.185387682225919,0
winter,0,11.618358581336338,75.77675055277095,41.74736028472019,0
spring,0,22.946758821912166,77.14613085879981,48.73452980242757,0
winter,1,27.069893427175696,56.93729150504953,6.7729768397345405,130
fall,0,34.95042534178849,93.67956168772606,11.573760688264906,120
fall,0,32.99339994030673,75.56763418026283,43.4204761973467,29
winter,1,24.276955986055746,78.31848493246531,46.32318989780924,39
spring,0,17.63744159882216,88.93527230298761,20.981369140340515,0
summer,0,24.08532094124698,41.925727147375284,2.5311236134537065,165
fall,0,28.56954854240696,84.56567230933624,1.96959168464097,11
spring,1,8.55008572770162,35.61924823651936,28.69749330345052,14
spring,0,17.297146690888646,47.627356179591025,19.64475544465895,14
summer,1,30.194068569068516,46.848836341587415,1.4326213788827258,254
fall,1,16.51498855799132,98.28203747113125,29.16261961562784,0
fall,0,22.156168136815594,88.52297789983415,0.5651268294511236,9
spring,0,22.633080825865946,76.09358892722078,39.368597907463645,0
spring,0,10.53428759400918,78.16454092923121,15.321641135168578,0
summer,1,15.867063249568652,64.96582355220568,2.012900150461605,43
summer,0,15.035338662257963,95.76725336868152,29.417611049157667,0
fall,0,5.785901255961944,59.70070023058892,19.884220721652735,0
winter,0,5.725752916740658,50.441416789591564,48.690020667857475,0
fall,0,29.950911310273202,33.04282695452728,27.20993312518511,230
spring,0,13.192124299184373,82.89645218088464,13.761959051850415,0
fall,1,20.542362987164463,78.75551456604731,35.47194323169874,0
winter,1,13.961767207663192,50.74840308193079,13.574600127135566,53
summer,0,33.220377353460215,22.01547311673835,45.212164570378256,290
winter,0,12.778902765973212,87.11978621744086,18.73609852536882,0
winter,0,17.889704382168052,20.91343867632589,27.49342813881026,75
winter,0,31.181907514538054,76.29598237032408,2.5286551912114428,87
summer,1,30.25800700375426,97.62056877808456,21.30606189761154,96
winter,0,10.58304253538832,55.01290625185628,41.61817698304975,0
winter,1,29.079299293871312,38.79787239967622,40.28244026816709,174
winter,1,18.74560660213678,76.38968080347054,11.215927942676313,16
spring,0,19.489066162560654,85.37025136124682,11.303953550528135,2
winter,1,9.004399172478314,63.71442528622779,40.86526561066184,0
summer,1,7.41804541271374,97.36282202049169,46.51992100846628,0
winter,1,26.838179209212957,24.13349773263689,4.768046063650178,210
winter,1,19.893834570658992,60.38364786436225,22.502931971311263,0
summer,0,18.105521078455386,77.476315785804,16.872713948211448,0
winter,0,26.8852468595719,89.01123769193431,43.53442277287197,0
summer,1,27.96538696973329,34.340448952623206,4.176245734000938,267
winter,0,9.767245030080607,84.00027854109452,10.556297127901871,0
summer,0,23.30675448432924,64.21656605748362,37.623416879324715,42
winter,0,9.060622468330566,51.724294559197055,2.564692449060779,0
winter,0,27.54125258087137,30.537202286327485,24.626769035714464,159
spring,0,24.708654688014185,89.223660712713,22.105351733986,0
spring,1,33.69843863250374,32.581856654377226,16.720058949437433,328
winter,0,7.068740490692635,44.78302873672794,19.728615765946188,0
winter,0,6.71164163453763,43.20364255699495,26.497029346511646,0
fall,0,13.465612240796004,89.71312273526834,8.068367919419156,0
